Full-Stack,Front-End,Back-End,Other-Development,Other-Tech,Creative-Design,Business-Marketing,Other-Occupation,portfolio,certifs,video,testims,jobs,hour_rate_clean,success_rate,rate_cat,hours_per_week,hours,earnings,num-occups,country,embedding_pca
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,18.75,1.0,0.0,2.0,21.0,1200.0,1.0,0.0,-1.255981019745445
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,23.0,100.0,0.98,3.0,2.0,4169.0,161000.0,1.0,0.0,0.3080410954154227
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,25.0,0.72,0.0,0.0,166.0,2500.0,2.0,0.0,2.860764105747242
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,57.0,29.0,1.0,3.0,1.0,1960.0,36000.0,2.0,0.0,-2.6979831100223968
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,29.0,45.0,1.0,2.0,2.0,200.0,18000.0,1.0,0.0,0.783116218766774
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,25.0,0.76,0.0,2.0,130.0,3200.0,2.0,0.0,-3.0334436173727988
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,100.0,1.0,0.0,2.0,1867.0,97000.0,1.0,0.0,1.0406568769800657
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,70.0,1.0,2.0,0.0,226.0,25000.0,1.0,0.0,3.4854407643190664
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,55.0,1.0,3.0,2.0,2171.0,74000.0,1.0,0.0,0.7129214919080374
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,40.0,0.877,0.0,1.0,70.0,1700.0,1.0,0.0,2.252352370900061
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,30.0,0.9443333333333336,0.0,2.0,793.0,20000.0,2.0,0.0,-0.1888191165217081
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,19.0,35.0,1.0,2.0,2.0,1039.0,26000.0,1.0,0.0,1.497113388656221
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,24.0,1.0,2.0,2.0,1084.0,16000.0,2.0,0.0,0.947920599382466
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,20.0,0.8113333333333334,0.0,1.0,17.0,76.0,1.0,0.0,3.7723715726902434
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,18.8,0.9086666666666666,0.0,1.0,182.0,4500.0,1.0,0.0,1.4090594718845648
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,10.0,0.8636666666666666,0.0,2.0,34.0,496.0,2.0,0.0,0.273147828744963
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,20.0,1.0,0.0,2.0,4.0,806.0,1.0,0.0,0.7923930794769329
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,20.0,1.0,0.0,2.0,25.0,500.0,1.0,0.0,0.6087419270332428
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,11.0,20.0,0.95,0.0,2.0,3.0,333.0,1.0,0.0,2.725011565836412
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,15.0,1.0,0.0,2.0,87.0,646.0,2.0,0.0,-0.2856635476418448
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,27.0,50.0,1.0,3.0,2.0,3270.0,119000.0,2.0,0.0,-1.597938520605607
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,126.0,12.5,0.8600000000000001,0.0,2.0,1078.0,47000.0,2.0,0.0,0.6931263309899729
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,76.0,25.0,0.46,0.0,0.0,5042.0,73000.0,2.0,0.0,0.6783745180342324
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,21.0,30.0,1.0,0.0,1.0,1093.0,25000.0,2.0,0.0,0.0736225653869334
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,8.0,1.0,2.0,2.0,101.0,2700.0,2.0,0.0,-1.704160512856835
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,13.0,50.0,0.83,0.0,2.0,296.0,8500.0,2.0,0.0,0.0602777473360709
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,12.0,30.0,0.84,0.0,2.0,762.0,19000.0,1.0,0.0,-1.562928728845215
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,1.0,2.0,0.0,120.0,2400.0,1.0,0.0,4.372609581990787
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,0.9496666666666664,1.0,2.0,22.5,405.0,1.0,0.0,2.4473447611447883
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,60.0,0.9493333333333336,0.0,1.0,2109.0,59000.0,1.0,0.0,3.351607866083441
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,10.0,0.7913333333333333,0.0,2.0,9.0,70.0,2.0,0.0,3.628383473479072
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,21.0,25.0,1.0,0.0,1.0,41.0,2500.0,1.0,0.0,2.231214014932467
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,20.0,0.85,0.0,2.0,95.0,1900.0,1.0,0.0,-1.6370878217668656
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,12.0,17.0,0.73,0.0,1.0,157.0,2800.0,1.0,0.0,0.2734692700067755
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,8.0,0.873,0.0,1.0,98.0,652.0,1.0,0.0,4.213104271851655
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,35.0,1.0,2.0,1.0,320.0,9300.0,2.0,0.0,2.995320592689493
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,11.0,40.0,0.88,0.0,1.0,134.0,440.0,2.0,0.0,3.20764867953183
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,26.0,20.0,1.0,2.0,2.0,180.0,5200.0,1.0,0.0,-2.0650464553908288
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,15.0,0.99,2.0,1.0,2855.0,24000.0,1.0,0.0,2.083102140994878
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,25.0,0.8475000000000003,0.0,2.0,26.0,698.0,2.0,0.0,-0.0715952037637489
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.0,25.0,0.79,0.0,0.0,454.0,15000.0,1.0,0.0,-1.436284989050628
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,26.0,20.0,1.0,0.0,2.0,5.0,14000.0,2.0,0.0,1.5685419312110789
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,8.0,30.0,1.0,2.0,2.0,295.0,5000.0,1.0,0.0,3.322969184593476
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,10.0,1.0,0.0,2.0,62.0,1200.0,1.0,0.0,3.88258157975713
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,20.0,120.0,1.0,2.0,2.0,209.0,29000.0,2.0,0.0,-2.7961479293310245
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,30.0,1.0,0.0,2.0,152.0,3700.0,1.0,0.0,3.278002047941281
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,181.0,79.0,1.0,2.0,1.0,38.0,14299.0,1.0,0.0,-2.906149514417765
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,12.0,45.0,0.93,0.0,2.0,5.0,2200.0,1.0,0.0,0.3281287484818282
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,18.0,0.83,0.0,2.0,4.0,260.0,2.0,0.0,2.130177059988999
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,26.0,25.0,1.0,0.0,2.0,423.0,9200.0,1.0,0.0,0.7544861361781403
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,25.0,1.0,3.0,2.0,3710.0,300.0,2.0,0.0,0.5166515043578493
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,174.0,100.0,0.99,3.0,1.0,320.0,90000.0,2.0,0.0,-3.0808184106213043
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,37.0,25.0,0.95,2.0,1.0,138.0,16000.0,1.0,0.0,0.3589943291892157
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,10.0,0.8661666666666665,0.0,2.0,59.0,1000.0,1.0,0.0,0.3640978492015833
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,26.0,31.25,1.0,2.0,1.0,519.0,27000.0,2.0,0.0,0.6379448444110163
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,14.0,1.0,0.0,2.0,17.0,589.0,1.0,0.0,1.1988148400536138
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,15.0,0.8623333333333335,0.0,2.0,3.333333333333333,50.0,1.0,0.0,-1.000792696178664
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.6889999999999998,0.0,1.0,0.5,5.0,1.0,0.0,4.688154500137541
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.7494999999999996,0.0,1.0,0.8,12.0,1.0,0.0,2.940930311956224
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,22.0,0.8236666666666667,0.0,0.0,0.9090909090909092,20.0,1.0,0.0,2.8465539434164437
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,18.0,0.8430000000000001,0.0,2.0,19.0,563.0,1.0,0.0,0.0150386297107978
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,0.9129999999999996,1.0,2.0,1.0,3.2,1.0,0.0,-0.7892390536258674
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,25.0,0.8970000000000002,0.0,0.0,2.0,50.0,2.0,0.0,0.5229815414770936
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.8271666666666666,0.0,2.0,4.0,80.0,1.0,0.0,0.6352042383175155
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,0.7948333333333333,0.0,2.0,3.0,30.0,2.0,0.0,4.012621756163505
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,1.0,25.0,0.6369999999999997,0.0,2.0,0.4,10.0,1.0,0.0,1.3708529371992344
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,10.0,0.7093333333333333,0.0,1.0,0.5,5.0,1.0,0.0,3.208771913508342
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,126.86666666666666,6.0,0.9473333333333336,1.0,2.0,8747.816666666668,69373.3,1.0,0.0,1.4844119937902809
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,11.0,0.8763333333333335,0.0,1.0,2.0,22.0,1.0,0.0,0.4025609170824148
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9086666666666664,1.0,0.0,0.5,5.0,1.0,0.0,2.3068995852566125
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8088333333333334,0.0,0.0,1.0,10.0,1.0,0.0,3.1634537960329268
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.8058333333333333,0.0,1.0,6.0,19.0,2.0,0.0,3.6604854293280384
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,15.0,0.79,0.0,1.0,3.0,434.0,1.0,0.0,2.7671852201647757
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,10.0,0.9561666666666664,1.0,2.0,3.0,31.0,1.0,0.0,3.761059970389265
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.8336666666666666,0.0,2.0,4.0,20.0,1.0,0.0,3.355357362616512
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9238333333333332,0.0,0.0,30.0,300.0,1.0,0.0,0.81604544547064
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.7985,0.0,0.0,2.15,43.0,1.0,0.0,3.428437804039413
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,20.0,0.7833333333333329,0.0,2.0,0.9,18.0,1.0,0.0,1.2484101519074575
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7913333333333331,0.0,1.0,1.5,15.0,1.0,0.0,-0.303462561532521
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,0.8255,0.0,1.0,2.0,20.0,1.0,0.0,-0.950199366681864
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.8126666666666668,0.0,1.0,4.0,28.0,1.0,0.0,3.917732844116084
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9404999999999998,1.0,1.0,2.5,25.0,1.0,0.0,-1.2998884200836225
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.8111666666666667,0.0,1.0,10.0,50.0,1.0,0.0,2.2331327281067326
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.927,0.0,2.0,66.0,655.0,1.0,0.0,3.30048109308569
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,20.0,0.8186666666666667,0.0,2.0,2.5,50.0,1.0,0.0,1.6071872123368631
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,15.0,0.8118333333333333,0.0,1.0,2.0,183.0,1.0,0.0,0.422895485770917
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,25.0,0.880166666666667,0.0,2.0,40.0,915.0,1.0,0.0,3.597072419076477
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.8541666666666665,0.0,2.0,3.0,36.0,1.0,0.0,2.529917562857498
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,35.0,0.9415,0.0,1.0,25.0,1600.0,1.0,0.0,0.1745588078845934
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,7.0,0.7574999999999998,0.0,0.0,1.4285714285714286,10.0,1.0,0.0,1.4583315050413626
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.8456666666666665,0.0,2.0,2.0,51.0,1.0,0.0,0.2441112077825761
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,1.0,0.0,1.0,15.0,0.6153333333333332,0.0,1.0,0.8666666666666667,13.0,2.0,0.0,-1.203856412017671
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,30.0,0.8826666666666669,0.0,2.0,14.0,1400.0,1.0,0.0,1.563008562782565
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.8046666666666664,0.0,0.0,2.0,20.0,1.0,0.0,0.2110544158034905
0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.6221666666666663,0.0,2.0,0.3333333333333333,5.0,2.0,0.0,0.8397002680517167
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,30.0,0.8633333333333335,0.0,1.0,160.0,4800.0,2.0,0.0,0.5001438088909893
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.8206666666666665,0.0,2.0,10.0,100.0,2.0,0.0,2.610756803087684
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,0.7825,0.0,0.0,1.6666666666666667,5.0,1.0,0.0,3.380302285270037
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.8908333333333335,0.0,1.0,3.7,37.0,1.0,0.0,1.5011683940081808
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,6.0,15.0,1.0,0.0,2.0,465.0,9800.0,1.0,0.0,0.6785925882570907
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.888166666666667,0.0,2.0,3.333333333333333,50.0,1.0,0.0,2.719279837759622
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0.893,0.0,0.0,56.25,450.0,1.0,0.0,-1.5883314959698218
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.6825,0.0,1.0,11.6,116.0,2.0,0.0,3.668842410240215
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.7913333333333337,0.0,2.0,415.0,2200.0,1.0,0.0,0.3734564777593551
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,25.0,0.925,0.0,1.0,26.0,580.0,1.0,0.0,0.2857872096461027
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.7864999999999999,0.0,1.0,1.0,5.0,1.0,0.0,0.4833894353032515
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.7683333333333333,0.0,0.0,10.0,100.0,2.0,0.0,0.9876468618600068
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.9433333333333332,1.0,1.0,7.0,70.0,1.0,0.0,4.043837704023881
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,15.0,0.8644999999999999,0.0,1.0,2.0,30.0,1.0,0.0,3.144792445555036
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,48.0,25.0,0.886833333333333,0.0,1.0,179.0,8100.0,1.0,0.0,0.1206067842618567
1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,20.0,0.843,0.0,2.0,7.0,274.0,2.0,0.0,2.7085033266728145
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,50.0,0.8261666666666667,0.0,2.0,2.0,20.0,2.0,0.0,1.3325315935488502
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.75,0.0,1.0,14.285714285714286,100.0,1.0,0.0,4.263267859896774
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.620833333333333,0.0,1.0,0.3333333333333333,5.0,1.0,0.0,2.021490351649916
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,12.0,0.7531666666666664,0.0,1.0,0.9166666666666666,11.0,1.0,0.0,-0.2185517718238025
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,20.0,0.8078333333333331,0.0,2.0,3.25,65.0,1.0,0.0,3.2267031585012167
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,47.0,62.5,0.9036666666666668,0.0,2.0,1360.0,36000.0,1.0,0.0,-0.3065273958799077
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.7839999999999999,0.0,0.0,7.5,150.0,2.0,0.0,3.202845752128758
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,25.0,0.8061666666666666,0.0,0.0,3.0,1100.0,1.0,0.0,3.57163131623314
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18.75,0.8611666666666665,0.0,1.0,0.5866666666666667,11.0,1.0,0.0,2.1015393442993826
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.33,0.8091666666666668,0.0,0.0,10.51051051051051,35.0,1.0,0.0,-0.33549444034084
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.7759999999999999,0.0,2.0,0.5,10.0,2.0,0.0,1.3176415114126472
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,10.0,0.6325,0.0,2.0,5.0,50.0,2.0,0.0,3.952918908331785
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.8398333333333333,0.0,0.0,21.0,104.0,1.0,0.0,0.8129403981665156
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,15.0,0.8400000000000002,0.0,2.0,6.0,90.0,1.0,0.0,2.489714980078526
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8109999999999998,0.0,2.0,0.5,5.0,1.0,0.0,0.975901086114806
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,25.0,0.8291666666666665,0.0,2.0,0.2,5.0,1.0,0.0,-0.0087295622734095
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8920000000000002,0.0,1.0,3.0,30.0,1.0,0.0,2.1523419434470874
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7313333333333332,0.0,1.0,2.5,25.0,1.0,0.0,1.6228973551845145
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,20.0,0.8919999999999999,0.0,0.0,27.0,540.0,1.0,0.0,0.3077126370360712
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,44.73333333333333,12.0,0.9443333333333332,1.0,1.0,1369.15,18921.2,1.0,0.0,1.9074048583138288
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.798,0.0,1.0,4.333333333333333,65.0,1.0,0.0,3.386965047051952
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,25.0,0.791333333333333,0.0,0.0,1.6,40.0,2.0,0.0,2.040589409944739
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.7876666666666663,0.0,2.0,0.5,10.0,1.0,0.0,1.6033379439422375
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.7676666666666667,0.0,0.0,0.5,5.0,1.0,0.0,3.239599572478899
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,33.28333333333333,10.0,0.97,1.0,1.0,2860.3,30328.5,1.0,0.0,0.6894774974591927
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,10.0,0.8078333333333334,0.0,2.0,5.0,50.0,1.0,0.0,2.324419244224865
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,20.0,0.8689999999999999,0.0,2.0,2.0,40.0,1.0,0.0,2.896199725558114
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,49.0,0.78,0.0,1.0,282.0,12000.0,2.0,0.0,1.5279438560589444
1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.6773333333333332,0.0,1.0,15.0,45.0,2.0,0.0,3.8751801105820087
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.8435,0.0,2.0,59.285714285714285,415.0,1.0,0.0,-0.7901265864008389
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,15.0,0.699833333333333,0.0,2.0,1.6666666666666667,25.0,1.0,0.0,0.9003063668075695
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,74.63333333333334,6.0,0.9428333333333332,1.0,1.0,7757.666666666667,60227.04166666666,1.0,0.0,0.0556252435853396
